arch,cell,seed,stage,class,recall_loss,val_recall
cnn1d,starved_densehead,4,before,BrowserHijacking,-0.0034522439585730723,0.16589861751152074
cnn1d,starved_densehead,4,before,DictionaryBruteForce,0.17755102040816328,0.2557427258805513
cnn1d,starved_densehead,4,before,DDoS-SlowLoris,0.3881616391576551,0.9297097324985771
cnn1d,starved_densehead,4,before,DDoS-HTTP_Flood,0.16925214169946745,0.7607688744789254
cnn1d,starved_densehead,4,before,DoS-HTTP_Flood,0.7644315956355499,0.8855730672386459
cnn1d,starved_densehead,4,before,Recon-PortScan,0.23004070781756253,0.2648720505151213
cnn1d,starved_densehead,4,before,Recon-OSScan,0.10411053540587219,0.0846286701208981
cnn1d,starved_densehead,4,before,DDoS-ICMP_Flood,-6.163708086781572e-05,0.9977810650887574
cnn1d,starved_densehead,4,before,DDoS-RSTFINFlood,-0.0002972828348891676,0.9918539659888215
cnn1d,starved_densehead,4,before,DDoS-TCP_Flood,0.3459925442684063,0.42971981126580067
cnn1d,starved_densehead,4,before,DDoS-SynonymousIP_Flood,0.04555729438358547,0.32778808254115466
cnn1d,starved_densehead,4,before,DDoS-UDP_Flood,-0.22667477338049968,0.7080868940357083
cnn1d,starved_densehead,4,before,DoS-TCP_Flood,-0.13811113504199868,0.8618350204609089
cnn1d,starved_densehead,4,before,DDoS-PSHACK_Flood,0.9974632429074343,0.9900595392182242
cnn1d,starved_densehead,4,before,DDoS-SYN_Flood,0.10653777664716357,0.06553373359112649
cnn1d,starved_densehead,4,before,Recon-HostDiscovery,0.792161757363954,0.7879680479281078
cnn1d,starved_densehead,4,before,DoS-SYN_Flood,0.2365968441450586,0.5349051815623126
cnn1d,starved_densehead,4,before,DoS-UDP_Flood,0.3858257127487897,0.9250941366325982
cnn1d,starved_densehead,4,before,DNS_Spoofing,0.20328345643105888,0.6957253836439478
cnn1d,starved_densehead,4,before,MITM-ArpSpoofing,0.07454975441149718,0.5139894487902492
cnn1d,starved_densehead,4,before,Mirai-udpplain,0.045148995148995064,0.9879413701098444
cnn1d,starved_densehead,4,before,Mirai-greeth_flood,0.9686980139195382,0.9742649555238677
cnn1d,starved_densehead,4,before,Mirai-greip_flood,-0.00621705635896741,0.9790174347884849
cnn1d,starved_densehead,4,before,DDoS-UDP_Fragmentation,-0.006058577405857801,0.9864430608555935
cnn1d,starved_densehead,4,before,DDoS-ACK_Fragmentation,0.9242758712957387,0.9885611077664058
cnn1d,starved_densehead,4,before,VulnerabilityScan,-0.1551320628552324,0.6340688732865263
cnn1d,starved_densehead,4,before,DDoS-ICMP_Fragmentation,0.03408179631114672,0.9899759422614274
cnn1d,starved_densehead,4,before,BenignTraffic,0.16879863732006278,0.6611556446225785
cnn1d,starved_densehead,4,after,Uploading_Attack,0.0,0.015957446808510637
cnn1d,starved_densehead,4,after,Recon-PingSweep,0.0,0.0
cnn1d,starved_densehead,4,after,Backdoor_Malware,0.006211180124223602,0.002074688796680498
cnn1d,starved_densehead,4,after,XSS,-0.0017331022530329295,0.005199306759098787
cnn1d,starved_densehead,4,after,SqlInjection,0.02033036848792884,0.015247776365946633
cnn1d,starved_densehead,4,after,CommandInjection,0.00865265760197775,0.0049504950495049506
cnn1d,starved_densehead,4,after,BrowserHijacking,-0.006904487917146145,0.16589861751152074
cnn1d,starved_densehead,4,after,DictionaryBruteForce,0.01734693877551019,0.2557427258805513
cnn1d,starved_densehead,4,after,DDoS-SlowLoris,0.027319294251565096,0.9297097324985771
cnn1d,starved_densehead,4,after,DDoS-HTTP_Flood,0.03982403334105111,0.7607688744789254
cnn1d,starved_densehead,4,after,DoS-HTTP_Flood,0.010444838198265471,0.8855730672386459
cnn1d,starved_densehead,4,after,Recon-PortScan,0.09595414139735814,0.2648720505151213
cnn1d,starved_densehead,4,after,Recon-OSScan,0.012297063903281516,0.0846286701208981
cnn1d,starved_densehead,4,after,DDoS-ICMP_Flood,0.00012327416173574246,0.9977810650887574
cnn1d,starved_densehead,4,after,DDoS-RSTFINFlood,5.945656697781132e-05,0.9918539659888215
cnn1d,starved_densehead,4,after,DDoS-TCP_Flood,-0.04333643988816405,0.42971981126580067
cnn1d,starved_densehead,4,after,DDoS-SynonymousIP_Flood,-0.07291485538746878,0.32778808254115466
cnn1d,starved_densehead,4,after,DDoS-UDP_Flood,-0.09214017245191242,0.7080868940357083
cnn1d,starved_densehead,4,after,DoS-TCP_Flood,0.056590566444109425,0.8618350204609089
cnn1d,starved_densehead,4,after,DDoS-PSHACK_Flood,-0.000103541105819005,0.9900595392182242
cnn1d,starved_densehead,4,after,DDoS-SYN_Flood,-0.079318239633681,0.06553373359112649
cnn1d,starved_densehead,4,after,Recon-HostDiscovery,0.09216175736395404,0.7879680479281078
cnn1d,starved_densehead,4,after,DoS-SYN_Flood,0.050013841469041254,0.5349051815623126
cnn1d,starved_densehead,4,after,DoS-UDP_Flood,0.11605701990317374,0.9250941366325982
cnn1d,starved_densehead,4,after,DNS_Spoofing,0.0608472695266159,0.6957253836439478
cnn1d,starved_densehead,4,after,MITM-ArpSpoofing,-0.02721484446061488,0.5139894487902492
cnn1d,starved_densehead,4,after,Mirai-udpplain,-0.00027720027720035123,0.9879413701098444
cnn1d,starved_densehead,4,after,Mirai-greeth_flood,-0.008148022407061584,0.9742649555238677
cnn1d,starved_densehead,4,after,Mirai-greip_flood,0.01219759426949596,0.9790174347884849
cnn1d,starved_densehead,4,after,DDoS-UDP_Fragmentation,0.0016066945606694194,0.9864430608555935
cnn1d,starved_densehead,4,after,DDoS-ACK_Fragmentation,-0.03210917118201895,0.9885611077664058
cnn1d,starved_densehead,4,after,VulnerabilityScan,0.03804747576061518,0.6340688732865263
cnn1d,starved_densehead,4,after,DDoS-ICMP_Fragmentation,0.0027399091152098265,0.9899759422614274
cnn1d,starved_densehead,4,after,BenignTraffic,-0.03343241708693767,0.6611556446225785
cnn1d,f128_uniform80,0,before,Uploading_Attack,0.010638297872340425,0.0
cnn1d,f128_uniform80,0,before,Recon-PingSweep,0.0,0.0
cnn1d,f128_uniform80,0,before,Backdoor_Malware,0.024844720496894408,0.024896265560165973
cnn1d,f128_uniform80,0,before,XSS,0.006932409012131715,0.0034662045060658577
cnn1d,f128_uniform80,0,before,SqlInjection,0.05844980940279543,0.04193138500635324
cnn1d,f128_uniform80,0,before,CommandInjection,0.034610630407911,0.009900990099009901
cnn1d,f128_uniform80,0,before,BrowserHijacking,0.004602991944764097,0.11635944700460829
cnn1d,f128_uniform80,0,before,DictionaryBruteForce,0.07346938775510203,0.23226135783563043
cnn1d,f128_uniform80,0,before,DDoS-SlowLoris,-0.00939100739897547,0.9103585657370518
cnn1d,f128_uniform80,0,before,DDoS-HTTP_Flood,-0.0817318823801807,0.7339045854562297
cnn1d,f128_uniform80,0,before,DoS-HTTP_Flood,0.48279399421803604,0.9331343840343188
cnn1d,f128_uniform80,0,before,Recon-PortScan,-0.0023261610035723024,0.20081422399468263
cnn1d,f128_uniform80,0,before,Recon-OSScan,0.018238341968911914,0.1269775474956822
cnn1d,f128_uniform80,0,before,DDoS-ICMP_Flood,0.0015409270216961701,0.9984590729783037
cnn1d,f128_uniform80,0,before,DDoS-RSTFINFlood,0.0008323919376894695,0.9924485670115353
cnn1d,f128_uniform80,0,before,DDoS-TCP_Flood,0.5005824790307549,0.6052309663890022
cnn1d,f128_uniform80,0,before,DDoS-SynonymousIP_Flood,-0.7654900596997624,0.08729422675631811
cnn1d,f128_uniform80,0,before,DDoS-UDP_Flood,-0.3273269953570639,0.6455143441490244
cnn1d,f128_uniform80,0,before,DoS-TCP_Flood,-0.3766961016584105,0.6828559121257808
cnn1d,f128_uniform80,0,before,DDoS-PSHACK_Flood,-0.0003623938703665175,0.9592544654413668
cnn1d,f128_uniform80,0,before,DDoS-SYN_Flood,0.10847112693971,0.31301516230792714
cnn1d,f128_uniform80,0,before,Recon-HostDiscovery,0.02116824762855718,0.7350973539690464
cnn1d,f128_uniform80,0,before,DoS-SYN_Flood,0.2188797637722617,0.744243990218244
cnn1d,f128_uniform80,0,before,DoS-UDP_Flood,0.6198224852071006,0.9339250493096647
cnn1d,f128_uniform80,0,before,DNS_Spoofing,-0.05089740155371014,0.6976388197925836
cnn1d,f128_uniform80,0,before,MITM-ArpSpoofing,-0.03947607786065127,0.5822448608331817
cnn1d,f128_uniform80,0,before,Mirai-udpplain,0.02311157311157308,0.9895006756990887
cnn1d,f128_uniform80,0,before,Mirai-greeth_flood,-0.007095569512816091,0.9875059414680519
cnn1d,f128_uniform80,0,before,Mirai-greip_flood,0.9799972969320178,0.968171374510069
cnn1d,f128_uniform80,0,before,DDoS-UDP_Fragmentation,0.011983263598326355,0.9856062127602597
cnn1d,f128_uniform80,0,before,DDoS-ACK_Fragmentation,0.04756170981336538,0.9912034249782594
cnn1d,f128_uniform80,0,before,VulnerabilityScan,0.5840521564694082,0.6256435974590437
cnn1d,f128_uniform80,0,before,DDoS-ICMP_Fragmentation,0.008319967923015259,0.9922146484897086
cnn1d,f128_uniform80,0,before,BenignTraffic,0.0576801042049363,0.750501002004008
cnn1d,f128_uniform80,0,after,Uploading_Attack,0.010638297872340425,0.0
cnn1d,f128_uniform80,0,after,Recon-PingSweep,0.0,0.0
cnn1d,f128_uniform80,0,after,Backdoor_Malware,0.024844720496894408,0.024896265560165973
cnn1d,f128_uniform80,0,after,XSS,0.006932409012131715,0.0034662045060658577
cnn1d,f128_uniform80,0,after,SqlInjection,0.05844980940279543,0.04193138500635324
cnn1d,f128_uniform80,0,after,CommandInjection,0.027194066749072928,0.009900990099009901
cnn1d,f128_uniform80,0,after,BrowserHijacking,0.0023014959723820483,0.11635944700460829
cnn1d,f128_uniform80,0,after,DictionaryBruteForce,0.027551020408163263,0.23226135783563043
cnn1d,f128_uniform80,0,after,DDoS-SlowLoris,0.005406943653955665,0.9103585657370518
cnn1d,f128_uniform80,0,after,DDoS-HTTP_Flood,0.07432275989812454,0.7339045854562297
cnn1d,f128_uniform80,0,after,DoS-HTTP_Flood,0.07283409493611859,0.9331343840343188
cnn1d,f128_uniform80,0,after,Recon-PortScan,0.04668937442884441,0.20081422399468263
cnn1d,f128_uniform80,0,after,Recon-OSScan,0.10162348877374783,0.1269775474956822
cnn1d,f128_uniform80,0,after,DDoS-ICMP_Flood,0.0002465483234713739,0.9984590729783037
cnn1d,f128_uniform80,0,after,DDoS-RSTFINFlood,0.00017836970093343396,0.9924485670115353
cnn1d,f128_uniform80,0,after,DDoS-TCP_Flood,0.3157618825722274,0.6052309663890022
cnn1d,f128_uniform80,0,after,DDoS-SynonymousIP_Flood,-0.4318089607604475,0.08729422675631811
cnn1d,f128_uniform80,0,after,DDoS-UDP_Flood,-0.2626022551403935,0.6455143441490244
cnn1d,f128_uniform80,0,after,DoS-TCP_Flood,-0.3265130303682964,0.6828559121257808
cnn1d,f128_uniform80,0,after,DDoS-PSHACK_Flood,0.0,0.9592544654413668
cnn1d,f128_uniform80,0,after,DDoS-SYN_Flood,0.23215466802340373,0.31301516230792714
cnn1d,f128_uniform80,0,after,Recon-HostDiscovery,0.003944083874188764,0.7350973539690464
cnn1d,f128_uniform80,0,after,DoS-SYN_Flood,0.026760173479745297,0.744243990218244
cnn1d,f128_uniform80,0,after,DoS-UDP_Flood,0.32114039806347494,0.9339250493096647
cnn1d,f128_uniform80,0,after,DNS_Spoofing,-0.03509241896597903,0.6976388197925836
cnn1d,f128_uniform80,0,after,MITM-ArpSpoofing,-0.01928324540658541,0.5822448608331817
cnn1d,f128_uniform80,0,after,Mirai-udpplain,0.001905751905751929,0.9895006756990887
cnn1d,f128_uniform80,0,after,Mirai-greeth_flood,-0.0050246138176879285,0.9875059414680519
cnn1d,f128_uniform80,0,after,Mirai-greip_flood,0.13572780105419646,0.968171374510069
cnn1d,f128_uniform80,0,after,DDoS-UDP_Fragmentation,0.0035815899581590482,0.9856062127602597
cnn1d,f128_uniform80,0,after,DDoS-ACK_Fragmentation,0.00923138671483037,0.9912034249782594
cnn1d,f128_uniform80,0,after,VulnerabilityScan,0.06904045469742559,0.6256435974590437
cnn1d,f128_uniform80,0,after,DDoS-ICMP_Fragmentation,0.007451216252339021,0.9922146484897086
cnn1d,f128_uniform80,0,after,BenignTraffic,0.08616946661768143,0.750501002004008
cnn1d,f128_uniform80,1,before,Uploading_Attack,0.005319148936170213,0.005319148936170213
cnn1d,f128_uniform80,1,before,Recon-PingSweep,0.0,0.0
cnn1d,f128_uniform80,1,before,Backdoor_Malware,0.002070393374741201,0.002074688796680498
cnn1d,f128_uniform80,1,before,XSS,0.012131715771230503,0.008665511265164644
cnn1d,f128_uniform80,1,before,SqlInjection,0.052096569250317665,0.044472681067344345
cnn1d,f128_uniform80,1,before,CommandInjection,0.042027194066749075,0.008663366336633664
cnn1d,f128_uniform80,1,before,BrowserHijacking,0.005753739930955121,0.16013824884792627
cnn1d,f128_uniform80,1,before,DictionaryBruteForce,0.13724489795918365,0.2026544155181215
cnn1d,f128_uniform80,1,before,DDoS-SlowLoris,-0.01707455890722831,0.9391007398975526
cnn1d,f128_uniform80,1,before,DDoS-HTTP_Flood,0.6652002778420931,0.7663270032422418
cnn1d,f128_uniform80,1,before,DoS-HTTP_Flood,0.2817308589014269,0.8685069476825515
cnn1d,f128_uniform80,1,before,Recon-PortScan,0.1859267259283875,0.3135593220338983
cnn1d,f128_uniform80,1,before,Recon-OSScan,0.09892918825561313,0.08780656303972366
cnn1d,f128_uniform80,1,before,DDoS-ICMP_Flood,0.002034023668639029,0.997103057199211
cnn1d,f128_uniform80,1,before,DDoS-RSTFINFlood,0.0012485879065342598,0.9879295992389107
cnn1d,f128_uniform80,1,before,DDoS-TCP_Flood,-0.0729263746505126,0.3011009494961263
cnn1d,f128_uniform80,1,before,DDoS-SynonymousIP_Flood,-0.8331304700631774,0.06920936702990958
cnn1d,f128_uniform80,1,before,DDoS-UDP_Flood,0.7651448153880168,0.7601569841357582
cnn1d,f128_uniform80,1,before,DoS-TCP_Flood,0.17644841697178548,0.9457785914279561
cnn1d,f128_uniform80,1,before,DDoS-PSHACK_Flood,0.19781528266721882,0.9872637846233497
cnn1d,f128_uniform80,1,before,DDoS-SYN_Flood,0.16489442889849912,0.11427699196092399
cnn1d,f128_uniform80,1,before,Recon-HostDiscovery,0.16729905142286572,0.7403894158761857
cnn1d,f128_uniform80,1,before,DoS-SYN_Flood,0.39392820891390606,0.9276057767729433
cnn1d,f128_uniform80,1,before,DoS-UDP_Flood,-0.26214810830195445,0.911601219293527
cnn1d,f128_uniform80,1,before,DNS_Spoofing,0.3265087444031992,0.7042975775898358
cnn1d,f128_uniform80,1,before,MITM-ArpSpoofing,-0.3825359286883755,0.54604329634346
cnn1d,f128_uniform80,1,before,Mirai-udpplain,0.06801801801801799,0.9890155584046572
cnn1d,f128_uniform80,1,before,Mirai-greeth_flood,0.935936173824478,0.9827527670265499
cnn1d,f128_uniform80,1,before,Mirai-greip_flood,0.0016556291390729116,0.9805041221786728
cnn1d,f128_uniform80,1,before,DDoS-UDP_Fragmentation,0.02393305439330551,0.9854723170650064
cnn1d,f128_uniform80,1,before,DDoS-ACK_Fragmentation,-0.07997190447521574,0.9893303899926417
cnn1d,f128_uniform80,1,before,VulnerabilityScan,0.5655299231026413,0.651654964894684
cnn1d,f128_uniform80,1,before,DDoS-ICMP_Fragmentation,0.03134188719593689,0.9903769045709703
cnn1d,f128_uniform80,1,before,BenignTraffic,0.6527504091379713,0.7126586506346025
cnn1d,f128_uniform80,1,after,Uploading_Attack,0.005319148936170213,0.005319148936170213
cnn1d,f128_uniform80,1,after,Recon-PingSweep,0.0,0.0
cnn1d,f128_uniform80,1,after,Backdoor_Malware,0.002070393374741201,0.002074688796680498
cnn1d,f128_uniform80,1,after,XSS,0.012131715771230503,0.008665511265164644
cnn1d,f128_uniform80,1,after,SqlInjection,0.052096569250317665,0.044472681067344345
cnn1d,f128_uniform80,1,after,CommandInjection,0.032138442521631644,0.008663366336633664
cnn1d,f128_uniform80,1,after,BrowserHijacking,0.010356731875719219,0.16013824884792627
cnn1d,f128_uniform80,1,after,DictionaryBruteForce,-0.02551020408163268,0.2026544155181215
cnn1d,f128_uniform80,1,after,DDoS-SlowLoris,0.03471826977803072,0.9391007398975526
cnn1d,f128_uniform80,1,after,DDoS-HTTP_Flood,0.060199120166705256,0.7663270032422418
cnn1d,f128_uniform80,1,after,DoS-HTTP_Flood,0.01436165252261501,0.8685069476825515
cnn1d,f128_uniform80,1,after,Recon-PortScan,0.13333887181191328,0.3135593220338983
cnn1d,f128_uniform80,1,after,Recon-OSScan,0.005803108808290158,0.08780656303972366
cnn1d,f128_uniform80,1,after,DDoS-ICMP_Flood,0.00036982248520711636,0.997103057199211
cnn1d,f128_uniform80,1,after,DDoS-RSTFINFlood,0.00011891313395562264,0.9879295992389107
cnn1d,f128_uniform80,1,after,DDoS-TCP_Flood,-0.7085857409133272,0.3011009494961263
cnn1d,f128_uniform80,1,after,DDoS-SynonymousIP_Flood,-0.6134005680171564,0.06920936702990958
cnn1d,f128_uniform80,1,after,DDoS-UDP_Flood,0.008843687817819967,0.7601569841357582
cnn1d,f128_uniform80,1,after,DoS-TCP_Flood,0.8100366142580228,0.9457785914279561
cnn1d,f128_uniform80,1,after,DDoS-PSHACK_Flood,0.0,0.9872637846233497
cnn1d,f128_uniform80,1,after,DDoS-SYN_Flood,-0.1834647672348003,0.11427699196092399
cnn1d,f128_uniform80,1,after,Recon-HostDiscovery,-0.019820269595606566,0.7403894158761857
cnn1d,f128_uniform80,1,after,DoS-SYN_Flood,0.2851804004798376,0.9276057767729433
cnn1d,f128_uniform80,1,after,DoS-UDP_Flood,-0.008024027254796562,0.911601219293527
cnn1d,f128_uniform80,1,after,DNS_Spoofing,0.19367800696490756,0.7042975775898358
cnn1d,f128_uniform80,1,after,MITM-ArpSpoofing,0.012006549026741864,0.54604329634346
cnn1d,f128_uniform80,1,after,Mirai-udpplain,-0.000589050589050566,0.9890155584046572
cnn1d,f128_uniform80,1,after,Mirai-greeth_flood,-0.0008487523340688918,0.9827527670265499
cnn1d,f128_uniform80,1,after,Mirai-greip_flood,0.014934450601432614,0.9805041221786728
cnn1d,f128_uniform80,1,after,DDoS-UDP_Fragmentation,0.001907949790795005,0.9854723170650064
cnn1d,f128_uniform80,1,after,DDoS-ACK_Fragmentation,-0.06732891832229582,0.9893303899926417
cnn1d,f128_uniform80,1,after,VulnerabilityScan,0.039317953861584765,0.651654964894684
cnn1d,f128_uniform80,1,after,DDoS-ICMP_Fragmentation,0.0017040898155573636,0.9903769045709703
cnn1d,f128_uniform80,1,after,BenignTraffic,0.008416552553354939,0.7126586506346025
cnn1d,f128_uniform80,2,before,Uploading_Attack,0.0425531914893617,0.031914893617021274
cnn1d,f128_uniform80,2,before,Recon-PingSweep,0.0,0.0
cnn1d,f128_uniform80,2,before,Backdoor_Malware,0.014492753623188406,0.012448132780082987
cnn1d,f128_uniform80,2,before,XSS,0.0034662045060658577,0.0
cnn1d,f128_uniform80,2,before,SqlInjection,0.04955527318932656,0.04193138500635324
cnn1d,f128_uniform80,2,before,CommandInjection,0.05315203955500618,0.009900990099009901
cnn1d,f128_uniform80,2,before,BrowserHijacking,0.006904487917146145,0.1693548387096774
cnn1d,f128_uniform80,2,before,DictionaryBruteForce,0.04285714285714287,0.2307299642674834
cnn1d,f128_uniform80,2,before,DDoS-SlowLoris,0.8383608423449062,0.9351166761525327
cnn1d,f128_uniform80,2,before,DDoS-HTTP_Flood,0.06181986570965503,0.7334414080592867
cnn1d,f128_uniform80,2,before,DoS-HTTP_Flood,0.1226335913457055,0.9144828872517019
cnn1d,f128_uniform80,2,before,Recon-PortScan,-0.27548392456592175,0.26678298438019277
cnn1d,f128_uniform80,2,before,Recon-OSScan,0.07813471502590674,0.06639032815198619
cnn1d,f128_uniform80,2,before,DDoS-ICMP_Flood,0.011895956607495095,0.9978427021696252
cnn1d,f128_uniform80,2,before,DDoS-RSTFINFlood,0.039419703906296344,0.9913188250683791
cnn1d,f128_uniform80,2,before,DDoS-TCP_Flood,0.4782735321528425,0.6044154482437234
cnn1d,f128_uniform80,2,before,DDoS-SynonymousIP_Flood,-0.7886164724975367,0.09981451425921632
cnn1d,f128_uniform80,2,before,DDoS-UDP_Flood,0.7421512270616847,0.7140014371787077
cnn1d,f128_uniform80,2,before,DoS-TCP_Flood,0.6744561705793668,0.6686409648933879
cnn1d,f128_uniform80,2,before,DDoS-PSHACK_Flood,0.001138952164009055,0.9758219000776599
cnn1d,f128_uniform80,2,before,DDoS-SYN_Flood,0.13314678198931568,0.1361554899765951
cnn1d,f128_uniform80,2,before,Recon-HostDiscovery,0.45082376435346977,0.7689465801298053
